run,phase,preset,probe,mask,seed_key,passes,width,height,warmup_passes,measured_passes,native_render_seconds,ms_per_pass,estimated_total_render_ms,launch_seconds_diagnostic_only,display_gpu,binary_sha256,config_sha256,film_sha256
composite82-spins-s2,measurement,82,-1,896,2000006,1024,160,100,8,1016,1.3367033000000026,1.3156528543307113,1347.2285228346484,1.8862641000014264,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,3465d34b42e58a2d12d06a5ecdc80895a4522a0f7163688499cd9f360707f42b,61569f62f678df1ca3f9c1e64695484be39061e0c85810c68b479f21121db475
composite82-spins-s3,measurement,82,-1,896,3000009,1024,160,100,8,1016,1.2882577,1.2679701771653542,1298.4014614173227,1.8344880000076955,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,bb3eb063ee2102729739c618f7ea03e166f76af7c18f219d5f297c9d30d22b45,ed24aaed88345a731d09731c8c89773d5f890e88757fcb771f68018a1975da2c
composite82-spins-s4,measurement,82,-1,896,4000012,1024,160,100,8,1016,1.282395699999999,1.2622004921259833,1292.4933039370069,1.8256041999993613,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d6796ee55a634e6dd5b6f7570437f6490804581efce91fcc7e60fb3447709add,26c647d7399566c211e2449988eb25350f1ea98701b5109adb03c732eadf7f31
composite82-spins-s5,measurement,82,-1,896,5000015,1024,160,100,8,1016,1.2536014000000002,1.2338596456692916,1263.4722771653546,1.766893899999559,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,71a7bc075043781a02155a8c449051f4e88187faf16b285501ff587b4910f91d,6b0ecfa1cfe5cc713d224cbe1ea7730ad9611a661ca0089f76429af14aa72d8c
composite82-uv-s0,measurement,82,-1,8,0,1024,160,100,8,1016,1.0840879000000003,1.0670156496062995,1092.6240251968507,1.6636006999906385,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b82fd49d51aebcafffee14e268f3a784d6d1414975bb510c9dc629c2aaf85aee,013aea1c71908f0dadaac07c5552bfc9bd9e6a60d59dd57ccd737f4fa9f9d5f6
composite82-uv-s1,measurement,82,-1,8,1000003,1024,160,100,8,1016,1.1018352999999992,1.0844835629921252,1110.5111685039362,1.5910044000047492,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e081f44f522fc35cc6e42e477446f8e077dad55c78510a767e52af76baa8fe68,e80f5f15bfba99d0f3b5ba849efdd8a745fafd307ba7649d72d27e76740a37a0
composite82-uv-s2,measurement,82,-1,8,2000006,1024,160,100,8,1016,1.0850614999999997,1.0679739173228342,1093.6052913385822,1.6427183000050718,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,ff608e46cde8c1598b6fedd3a9af33a236fd7af84312739bc10ec6dcb1d2c758,881ea15a082b31edd1d17f4b81059ecc2a60e7aba4797c7710967ec745ebebd0
composite82-uv-s3,measurement,82,-1,8,3000009,1024,160,100,8,1016,0.9404199000000009,0.9256101377952765,947.8247811023631,1.508959099999629,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a038e005160a1e0d586f5115c2bfd050a6c5a9b5cafa5b34bd6fe67fa17f96e7,e314c0a2edb675b0a1dd2954ff301cb33b0da9c1a019a926cb4aea8d478d75f0
composite82-uv-s4,measurement,82,-1,8,4000012,1024,160,100,8,1016,1.201620099999999,1.1826969488188968,1211.0816755905503,1.7303571999946143,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a6e96994df5ce44f4c712dc2103c22c02520576e3fbd53dfdaf86cf29dbab29c,46458ca315ef603c2cada98df4cd74c219f27619f153c2ca78c535e04a358d25
composite82-uv-s5,measurement,82,-1,8,5000015,1024,160,100,8,1016,1.0140031999999999,0.9980346456692912,1021.9874771653542,1.5363383999938378,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f52f4974af11b410f4b71424efb6e759de306f2f152846cae44c8364ca93266b,b881f279bb278e5a44d1d468a8f2d7f1873c4d347b039186306dca417b8e5c56
composite82-uv-sphere-s0,measurement,82,-1,136,0,1024,160,100,8,1016,1.3565901000000016,1.3352264763779542,1367.2719118110251,1.8590927999903215,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,04708688f8a848c913f31141c6d32ac9c7ab54002dfd0baf38ee93c5ce86e6dc,c291999bb6b7d7023f7fc7dabc245c8ddf1d70612c48cbc5f01489c9f5adc05d
composite82-uv-sphere-s1,measurement,82,-1,136,1000003,1024,160,100,8,1016,1.3109785000000014,1.2903331692913398,1321.301165354332,1.856774099986069,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c977889d0ce3bbbcc3fa90fc61b07be4bedbbbcfd423df8c991b74915f990e75,2933591110d4898327bfa6299f8d700b26c49b26665d8341aa5e8b8730886d96
composite82-uv-sphere-s2,measurement,82,-1,136,2000006,1024,160,100,8,1016,1.2152347000000003,1.1960971456692917,1224.8034771653547,1.7107173999975203,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0237ebccc9269be6d3fd45bf2fa3f0b383097c365827a0cd1013cbdbe36933db,5b048be5e5e463824b5b25655d02468b6334f3ae1eda52b579fb3a9bd68e2fc7
composite82-uv-sphere-s3,measurement,82,-1,136,3000009,1024,160,100,8,1016,1.2076391,1.1886211614173228,1217.1480692913385,1.7638251000025775,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1c130815a1ec7ee503475023c3dd5c2c320aef2337e6fef9a8a60341c56bac12,3945673ae5651915e735e035fe129d196fc46cf33b84696d4a79d6942e522113
composite82-uv-sphere-s4,measurement,82,-1,136,4000012,1024,160,100,8,1016,1.3455412999999996,1.324351673228346,1356.1361133858263,1.8615180000051623,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,fdadb5161a8d46a382ef0a0630520ad3643bfee55385be2d685c4fbbe1a392ed,ef1d08523d448f7b5caa2e3a9699d46e6bf731bf66555a83dea53769bdb1eed9
composite82-uv-sphere-s5,measurement,82,-1,136,5000015,1024,160,100,8,1016,1.2960356999999998,1.2756256889763777,1306.2407055118108,1.8160028000129387,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d8f877ed0a4e2f198ab4abcb64d108d0d067b1ca4ca144ba8dc76aab173b0bd6,5eef01ec1c336e25ff47d7685204ac269b7fdc638c3eacc7f269eb116d5d5647
pilot-p80,pilot,80,-1,3976,0,32,400,250,8,24,0.2961621,12.340087500000001,394.88280000000003,0.9885293999977876,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,411d89c2073a640c7e9fa19a98091e494b2bc0fa48f4cdf3e36b24e0c92b9e46,fa3dd6eb33526beb738a2fd27176ba4aec7c7ec5315623288ac8a2f765578ba2
pilot-p81,pilot,81,-1,3976,0,32,400,250,8,24,0.29970250000000004,12.487604166666669,399.6033333333334,0.8035844999976689,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cd762cde5c018f504dae25be471a57eaf194e78aa818032e018b52d3529acc7e,ac212f89829e6f082b7ad02bd8b4ba8473eb4bd302f2fe1f847ca3b233cf343b
pilot-p82,pilot,82,-1,3976,0,32,400,250,8,24,0.3715163,15.479845833333334,495.3550666666667,0.9110748000093736,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5e742064116dd9aabb6b7480c7081b8c2a27700c9ff577beb6e23c7a7add02ae,6ae8eec3ec300f1a28a79e0ee6f1f80d4e4a135215bdeb9a74b734015790d6b5
pilot-probe-m128,pilot,82,8,128,0,64,160,100,8,56,0.0194651,0.34759107142857143,22.24582857142857,0.41562379999959376,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0517173b97bd020a606436ab9215ce50f080bdab68f35afc749b3f0a1ebdb49c,db4e63d390ce3b0c370302b6120622fa99ebf7ed005114fdf5d0cfbcd4051762
pilot-probe-m136,pilot,82,8,136,0,64,160,100,8,56,0.028849599999999993,0.5151714285714284,32.97097142857142,0.38830809999490157,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e13e81770b1df238108aa079448c005c7241ed5786adfe8675785c121d1366df,45966b8b22af52fce032bf88d4dad0ddd1294fdd70f9dfc5278021d5478ad691
pilot-probe-m8,pilot,82,8,8,0,64,160,100,8,56,0.020882599999999994,0.3729035714285713,23.865828571428562,0.6751022000098601,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c9fd52747f3b856b1c0a3152cf2fdf317a4f343c0c1c532291bf16d5fe05edee,67668fe66eb604cc36106393927fc3f6b16229792e98815ee218495b3db6ff24
pilot-probe-m896,pilot,82,8,896,0,64,160,100,8,56,0.040456900000000004,0.7224446428571429,46.23645714285715,0.39182269999582786,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,de575d630f0cdb0c603e98202681201bb1101f113b70513aa83f1cf5e937acb1,72e558f2014835abb4b5c442d4226a2e0815b842923ea71ff1061c9165a2f758
probe0-planes-s0,measurement,82,0,3080,0,1024,160,100,8,1016,0.5003102999999998,0.49243139763779503,504.2497511811021,1.052003100005095,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,cbe714ee0e92d3c1d9764a895330508f5500083187c7e78eb200c133694a5ed4,4b16ecba030c1ca84b04c6e9d4157297c8d91a08617b5509f15960bf244bb19c
probe0-planes-s1,measurement,82,0,3080,1000003,1024,160,100,8,1016,0.5269427000000002,0.5186443897637797,531.0918551181104,1.0396504999953322,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,203d6a87054d65f4ea668e5650d686dcabda463c5943f0226e6a62efd4b5eb63,4d63381be43cd7f64d4b8a7018b3af3e52d14afcd5ede8a9ea8c00c96902d0c6
probe0-planes-s2,measurement,82,0,3080,2000006,1024,160,100,8,1016,0.5073106000000004,0.4993214566929137,511.30517165354365,0.9872043000068516,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,94bf69b7187620db2164c847b284ffed7f416490f83b39c9bff810d6fee8f912,1d7b61b27098176db72911d70b9ec27c111b44263670b02bb81597c7d748ad15
probe0-planes-s3,measurement,82,0,3080,3000009,1024,160,100,8,1016,0.46284119999999923,0.4555523622047236,466.485618897637,0.9635286999982782,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0e33dba8119ae14c5801dc4c3c3fe9b5e379d9dcd1ef3c735d5180879704b185,3680b6c5ee301accc5d80df2b9287909ff74e9be2b1cfbbbf69f2ebb2213d004
probe0-planes-s4,measurement,82,0,3080,4000012,1024,160,100,8,1016,0.49637679999999995,0.488559842519685,500.2852787401574,0.9960859999991953,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,406d57edfea9ce57af37df37cf3f2ba4e81007bf655f2352d1aac0b94d32c728,1625a2112188592748b40ebff78498c2a4a19a56977d04214c79320a4c40fad7
probe0-planes-s5,measurement,82,0,3080,5000015,1024,160,100,8,1016,0.49618320000000005,0.48836929133858276,500.09015433070874,1.0365386000048602,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d30803dec8e0ed8e4f1404a5b5a08b67ae2ec56cb3119697fdd22a899e8cb26e,34d647746c782d489e24f16e5406f744f7210a21fd88e16464df7b6c48ee1f0f
probe0-six-s0,measurement,82,0,3976,0,1024,160,100,8,1016,1.3861307000000016,1.3643018700787417,1397.0451149606315,1.9503866000013659,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0524955bbed07ac9afb295d6ae9d6354ff44c7f09d128de9d85332f7a0ecccab,ef4fd3931b697efc42e284d41b2f04eac71535ec8c368c3907d892c968779a73
probe0-six-s1,measurement,82,0,3976,1000003,1024,160,100,8,1016,1.4043074000000029,1.3821923228346484,1415.36493858268,1.9758004000032088,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8adcb485e21eacbebae81fb9a9b743c5b0c6c4d6af3c7bf62956a7f68a7cfe6b,189675e0641572136aa373f18aa2689f087d671528d31ff879b4ec7330656734
probe0-six-s2,measurement,82,0,3976,2000006,1024,160,100,8,1016,1.343657099999999,1.3224971456692904,1354.2370771653534,1.8629539999965345,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,04434fb0d26c819f5c9f5813312e90d91719bde37dd88974b5c78382030a4ee5,bc12ea66fe64de79614cb61f329b2f5df82832424597d89fd2a3ca4443962fd5
probe0-six-s3,measurement,82,0,3976,3000009,1024,160,100,8,1016,1.4021149000000022,1.380034350393703,1413.1551748031518,1.9728180000092834,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b38b4bc310a4764040a94a05acf43103a996a831781800ee7bc61b9d7fb74391,67a2535377675c6d5a49b95358f9fa25e66faf4d41ac8fa89a5a36155ddae2fc
probe0-six-s4,measurement,82,0,3976,4000012,1024,160,100,8,1016,1.3753136000000008,1.353655118110237,1386.1428409448827,1.907675599999493,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,06a5074800ff081630ffb096ba18f33d7ba16a1b691d786748543572c5220026,4383ef14c13afceb9654cf1bc0c945e6b85f245a5555e36cdaa10161908f9fa2
probe0-six-s5,measurement,82,0,3976,5000015,1024,160,100,8,1016,1.3499462000000009,1.3286872047244103,1360.575697637796,1.867164600000251,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,f58046c1f57150dfa7cdf6c03a2150896a9469c6e0b96cd51f4c33b48e5a630a,7e846842f2e8f9c394c50152f1f694b87271a97eb5d1eb018130a11bc50abfd0
probe0-sphere-s0,measurement,82,0,128,0,1024,160,100,8,1016,0.4329674999999994,0.42614911417322776,436.3766929133852,0.9082471000001533,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,9b6659bb6f143282f775ba0890c0bcddd78c681c0d0966ed44191823537eba30,306de442e1180856474e8e70b774f5d420510d9cb024535714e8e0d1fb27246c
probe0-sphere-s1,measurement,82,0,128,1000003,1024,160,100,8,1016,0.4148333000000001,0.40830049212598435,418.099703937008,0.9558060999988811,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,3da8ed4f114ed681710f3266ef36c1a54e46c4838a1eebe90b8989ca1f2ae0e4,e9fdcc25a6604bea546777817811b2ccf0b9ed73577d95f272a534408da5b04e
probe0-sphere-s2,measurement,82,0,128,2000006,1024,160,100,8,1016,0.41448890000000005,0.4079615157480316,417.75259212598434,0.9103164000116521,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,a9ece69af069f714e70da11aacdacb9c87bd512a1f0e5a5dee758d4a5d0209fe,bf24c321ab7efc3abbadd928d540c3a953f88e3af472b57b1b7c5670cf728ac0
probe0-sphere-s3,measurement,82,0,128,3000009,1024,160,100,8,1016,0.4236941000000001,0.417021751968504,427.0302740157481,0.9022763999964809,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,188b24a863dc996c1dd39162606ff69018af49721fba0a7a55ecd5a8de1ae0a6,11e2ae1741af00cf52f41cbd355c13394726710aa0820f1d783eb648a83a2b24
probe0-sphere-s4,measurement,82,0,128,4000012,1024,160,100,8,1016,0.4212290000000003,0.41459547244094513,424.5457637795278,0.9163159000017913,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,68855b1c84c9c5a8182c5e96666ec05bdaa24eced9b5259cb912ea0ae3d23897,b8f6abd51ea5f0a6f89d9be14095131365c30b4dc562d8a66656ab8c4dd4c30b
probe0-sphere-s5,measurement,82,0,128,5000015,1024,160,100,8,1016,0.40972330000000057,0.4032709645669297,412.949467716536,0.9133282000111649,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,23ef847957a37c21ce519d97fd7339ed02684997c6e61b67dccb096f2e5561eb,74155b753cc92f6d124c4fee7777e00e037ab715db35096447f5f2ce2dc17eac
probe0-spins-s0,measurement,82,0,896,0,1024,160,100,8,1016,0.9374614000000001,0.9226982283464569,944.8429858267718,1.4342954000021564,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,eb44ddb3b410f51ceb674f9ac8a8b5537c676d6cbdabf235668f8fc6ab71a593,491cf266432c5c2790bfbf0a1f2602c972d83a2bbcfe2869c8729c136286bb75
probe0-spins-s1,measurement,82,0,896,1000003,1024,160,100,8,1016,0.9825272000000012,0.9670543307086625,990.2636346456704,1.5094845999992685,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,14dd5e32a6fd1466c19fde37d215f89b4837d2e73a1bc608b967437e0c53891c,cbbaaf79aa3662e849789949c56070b600a5fb1991451e22e78a4b881e19d4d0
probe0-spins-s2,measurement,82,0,896,2000006,1024,160,100,8,1016,1.0244095999999983,1.0082771653543292,1032.475817322833,1.6264724999928148,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,d826ec7f4510ffd4c02a3b259012d2d9f86208ceb7be98960b1c71d5c5be03f4,01d1eac3e128a27d6734ea9b33f7f307c9d522dd871e693e360e2574307e4326
probe0-spins-s3,measurement,82,0,896,3000009,1024,160,100,8,1016,0.9931082999999994,0.9774687992125979,1000.9280503937002,1.502144700003555,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,73f85dc1777e44295416a355828f93d3ec849c371d5f2d57267182cdca86a0d9,3647780128dfd560d6748461e8eddca74961637dac8f8321ca3a17a2ccaecf6f
probe0-spins-s4,measurement,82,0,896,4000012,1024,160,100,8,1016,1.0138351000000012,0.997869192913387,1021.8180535433083,1.5585516999999527,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0436b25d7e7a547bb1a24649314d76173eb53d956a3ec41ac8f24e4910011586,5da09833e9fc5497f5e00232b423a2d00ad82aa1470368ce9426bf42470f600a
probe0-spins-s5,measurement,82,0,896,5000015,1024,160,100,8,1016,1.011103599999999,0.9951807086614165,1019.0650456692905,1.5286994999914896,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,b24488ab2d13a2620b7c493afa589e1ee9df5f217082e24f4ddbd1e89c18cb96,a11207646f3cc033e65b736b175b10b82bade71c6ce2bd2a976d89a21168e090
probe0-ut-s0,measurement,82,0,1024,0,1024,160,100,8,1016,0.37022780000000033,0.36439744094488224,373.1429795275594,0.9067910000012489,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,8f38fc4c7f4119656c430ab6a64bbcf74a7e8a4a16159845919c21a56fa604c0,62422042086d115b95249628c14a6b43ea7d539fcaabac16fa8bd1fda82afe11
probe0-ut-s1,measurement,82,0,1024,1000003,1024,160,100,8,1016,0.3507800000000001,0.3452559055118111,353.5420472440946,0.8421916999941459,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,6a4123b0f8570b5029d336075a33dddb2ab8257dc9a25c3394e68a3d65a47257,0d78a3ccc2978553efb9d113aabeedecd3cfb36f1989ee6e99b7c671dcc2d45c
probe0-ut-s2,measurement,82,0,1024,2000006,1024,160,100,8,1016,0.35964500000000055,0.35398129921259897,362.47685039370134,1.1176964999904158,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,9cbc7a84abc42078bc89192bbe02374542f30b161636aeda5582d4f781c136c7,4faf5c0187a440ab13a3c81f850648b1c433bc592f9077e5e07eb9714363a046
probe0-ut-s3,measurement,82,0,1024,3000009,1024,160,100,8,1016,0.3486951000000002,0.34320383858267733,351.4407307086616,0.8251853999972809,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,e270ea81dca1510bd9a5319349b5f58f444e43ebb285ca919cbb0928543ebf60,f8bb3459dbccb8e0d36e23fdd187c566721aa5af3eb434f1fc1e1316a9f5a833
probe0-ut-s4,measurement,82,0,1024,4000012,1024,160,100,8,1016,0.3875956000000003,0.3814917322834649,390.64753385826805,0.864108199995826,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,0071873fe8bcd171405f6fdf2270eb364a6da201fdd7dfd443665ec1bbf367d9,cc5ec9ac7af01dd408f5f9551792bb861727787b3f796f12c69304519cb935ce
probe0-ut-s5,measurement,82,0,1024,5000015,1024,160,100,8,1016,0.3637701,0.358041437007874,366.634431496063,0.8556512000068324,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7a5d866d225617f157f3d42eee3d33a2d8443ddea415ee7a0d8fc9f36cc0f691,52a01e3ed8d851fe93e3cbf7ba98028cc8e43fe9f50ba52ef6680e32c63ad802
probe0-uv-s0,measurement,82,0,8,0,1024,160,100,8,1016,0.3541464,0.34856929133858267,356.93495433070865,0.8808388000034029,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,7046d24e0a6295d0ee22d17e25a4321a38bd7efed1c8431d6c244f7694c18106,7d55dc5b1bafcc91ac3b34ba42ad723215304859a565a6bf7d089ee58d03642c
probe0-uv-s1,measurement,82,0,8,1000003,1024,160,100,8,1016,0.35506240000000006,0.34947086614173234,357.8581669291339,0.8337739999988116,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,1678a39b5b25d7942acd4fcf91ca79b1cb9db1ce2847d1c0326b692f08b42102,ab87c017f2da82af426032ae8022dd13e67b187859e884f68b72524d0792137b
probe0-uv-s2,measurement,82,0,8,2000006,1024,160,100,8,1016,0.37055280000000035,0.364717322834646,373.4705385826775,0.8913469999970403,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,5c67e60bf246ac39f07556eaa470aba675c842f4051625e4622a979f8ceaa900,1ef3f574e494bca24caa007141bb4a7b51487b866ce7876ce04df238dc3fd348
probe0-uv-s3,measurement,82,0,8,3000009,1024,160,100,8,1016,0.3218317999999998,0.31676358267716515,324.3659086614171,0.8230292999942321,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,c461e2f80ef487354a68d653a573a6b75d50b5d742711a9390005793dd338632,732172d875c9ab63825c1399ce604da26532fe464475cc4c4dede0b67446241b
probe0-uv-s4,measurement,82,0,8,4000012,1024,160,100,8,1016,0.34741820000000023,0.34194704724409475,350.153776377953,0.8736957000073744,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,6e40083b07739f45fa2273863e5410061f1919de6d8e2b17948d8a24f5bfcfae,972b043c66f21b6652fc20e1e0c9edf89ef9a2aaf118f0e6bec523bdd98e306e
probe0-uv-s5,measurement,82,0,8,5000015,1024,160,100,8,1016,0.3442905000000008,0.3388686023622055,347.00144881889844,0.8384615999966627,NVIDIA GeForce RTX 4080 Laptop GPU/PCIe/SSE2,08cbcb4555bd6df102e797b7c9d65460be0db21562fd33c6db4785c972d2901e,681a320c5f655d39115fee2f3e29689bf214ecdb3a209665caf3ab44bff51b4f,5d50b1ab55daea215537f659961fc9a6eabc37037ecc5b838da1fe4b50907d67
